headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
U.S. Vessel Fires Warning Shots at Iranian Patrol Boats,2021-05-10,article,News,"The incident, in the Strait of Hormuz, was the third time in just over a month that vessels from the two countries have come dangerously close.",The New York Times,Washington,U.S.,['United States Defense and Military Forces']
F.D.A. Authorizes Pfizer-BioNTech Vaccine for Children 12 to 15,2021-05-10,article,News,"The shots may allow millions of youngsters to get back to school, camps, sleepovers and hangouts with friends.",The New York Times,Science,Health,"['your-feed-science', 'Clinical Trials', 'Vaccination and Immunization', 'Children and Childhood', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)', 'Teenagers and Adolescence']"
Biden Administration Restores Rights for Transgender Patients,2021-05-10,article,News,Officials invited people subject to health care discrimination to file complaints. But formal rule-making will be needed before a Trump-era policy can be fully reversed.,The New York Times,Washington,U.S.,"['Discrimination', 'United States Politics and Government', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Transgender and Transsexuals', 'Homosexuality and Bisexuality', 'Civil Rights and Liberties']"
"Biden Defends Unemployment Benefits, Provided Workers Accept Job Offers",2021-05-10,article,News,The president’s comments and a raft of policy announcements were a pushback to Republican criticism of his economic plan after a disappointing jobs report on Friday.,The New York Times,Washington,Business Day,"['United States Economy', 'American Rescue Plan (2021)', 'Labor and Jobs', 'Unemployment', 'Unemployment Insurance', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'States (US)', 'Taxation']"
Coronavirus Briefing: What Happened Today,2021-05-10,article,News,Vaccine demand drops in U.S.,The New York Times,NYTNow,U.S.,[]
"Most Americans say things are going right in the country, an A.P./NORC poll finds.",2021-05-10,article,News,"Sixty-three percent of Americans said they approved of the work Biden was doing as president, while just 36 percent disapproved.",The New York Times,Politics,U.S.,"['Polls and Public Opinion', 'Voting and Voters']"
Why Jerusalem’s Aqsa Mosque Is an Arab-Israeli Fuse,2021-05-10,article,News,"The mosque sits on a site sacred to Christians, Muslims and Jews, and it is a chronic flash point in the protracted Israeli-Palestinian conflict.",The New York Times,Foreign,World,"['Muslims and Islam', 'Jews and Judaism', 'Temple Mount (Jerusalem)', 'Palestinians']"
The U.S. Confronts a Virus ‘That Doesn’t Understand Borders’,2021-05-10,article,News,"As Covid cases rage overseas and vaccine drives lag, Biden faces a complex calculus.",The New York Times,Politics,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Inventions and Patents', 'United States Politics and Government', 'Third World and Developing Countries']"
Police Say Boyfriend Responsible for Shooting at Colorado Birthday Party,2021-05-10,article,News,"More than half of mass shootings in recent years involve a perpetrator who killed an intimate partner or family member, including the gunman who killed six people in Colorado Springs.",The New York Times,National,U.S.,"['Mass Shootings', 'Domestic Violence']"
U.S. Defends Detention of Afghan at Guantánamo Despite Pullout,2021-05-10,article,News,"In the first Guantánamo habeas corpus case under the Biden administration, the government said U.S. forces’ withdrawal from Afghanistan did not erode its detention authority.",The New York Times,Washington,U.S.,"['Detainees', 'United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Habeas Corpus', 'Terrorism']"
Keeping the Memory of 9/11 Alive at the Site Where Flight 93 Went Down,2021-05-10,article,News,"Families of Flight 93’s passengers and crew members, who died while fighting back against hijackers, are looking to honor a hero to raise awareness about Sept. 11.",The New York Times,Express,U.S.,['September 11 (2001)']
F.B.I. Identifies Group Behind Pipeline Hack,2021-05-10,article,News,"The attack by DarkSide, a relatively new criminal group believed to have roots in Eastern Europe, exposed the remarkable vulnerability of key American infrastructure.",The New York Times,Washington,U.S.,"['Cyberwarfare and Defense', 'Cyberattacks and Hackers', 'Pipelines', 'Oil (Petroleum) and Gasoline', 'United States Politics and Government', 'Extortion and Blackmail', 'Infrastructure (Public Works)']"
California’s Middle-Class Taxpayers Could Get a Rebate Under Newsom Plan,2021-05-10,article,News,"Faced with a massive state surplus and a looming recall election, Gov. Gavin Newsom has proposed giving two-thirds of Californians some of their tax money back.",The New York Times,National,U.S.,"['Politics and Government', 'Budgets and Budgeting', 'Taxation', 'Rebates and Refunds', 'Homeless Persons']"
State and city universities in N.Y. will require vaccinations once the shots have full approval.,2021-05-11,article,News,The sprawling SUNY system joins a growing list of academic institutions that plan to make a Covid-19 vaccination mandatory on their campuses.,The New York Times,Metropolitan,World,"['internal-essential', 'Coronavirus Reopenings', 'Colleges and Universities', 'Vaccination and Immunization', 'Generation Z', 'Coronavirus (2019-nCoV)']"
A Wandering Tiger Unnerved Houston. The Man Who Fled With It Is a Murder Suspect.,2021-05-11,article,News,"The man who was seen with the big cat was taken into custody on Monday night, the police said. But the tiger’s whereabouts remained unknown.",The New York Times,Express,U.S.,"['Murders, Attempted Murders and Homicides', 'Tigers']"
China’s ‘Long-Term Time Bomb’: Falling Births Stunt Population Growth,2021-05-11,article,News,"Only 12 million babies were born last year, the lowest number of births since 1961, providing fresh evidence of a looming demographic crisis that could complicate Beijing’s ambitions.",The New York Times,Business,Business Day,"['Population', 'Census', 'Economic Conditions and Trends', 'Birth Control and Family Planning', 'Birth Rates', 'Social Conditions and Trends']"
Glenn Youngkin Wins G.O.P. Nomination for Virginia Governor,2021-05-11,article,News,"Mr. Youngkin, a wealthy newcomer to politics who walked a line between the Trump base of the G.O.P. and business interests, will look to test Democrats’ strength in the blue-leaning state in November.",The New York Times,Politics,U.S.,"['Elections, Governors', 'Primaries and Caucuses', 'United States Politics and Government']"
The Price They Pay for Your Perfect Vacation Photo,2021-05-11,article,News,Scientists are concerned about unregulated feeding of ocean wildlife by tour operators.,The New York Times,Science,Science,"['Fish and Other Marine Life', 'Animal Behavior', 'Conservation of Resources', 'Endangered and Extinct Species', 'Turtles and Tortoises', 'Sharks', 'Marine Biology', 'Travel and Vacations', 'Photography', 'Research', 'Regulation and Deregulation of Industry', 'your-feed-science', 'your-feed-animals']"
Need a Reset? Take the 10-Day Fresh Start Challenge,2021-05-11,article,News,Studies show that moments of disruption offer a unique opportunity to set and achieve new goals.,The New York Times,Well,Well,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Anxiety and Stress', 'Psychology and Psychologists', 'Content Type: Service']"
Shootings and Subway Attacks Put Crime at Center of N.Y.C. Mayor’s Race,2021-05-11,article,News,"Rising concerns over crime have led candidates to issue strong appeals for public safety, less than a year after the city was under pressure to defund the police.",The New York Times,Metro,New York,"['Elections, Mayors', 'Criminal Justice', 'Police Reform', 'Police', 'Black Lives Matter Movement', 'Primaries and Caucuses', 'Crime and Criminals']"
Humans Have Been Sharing Food With Animals for Centuries. Why Is That?,2021-05-11,article,News,"Researchers want to learn more about the connections between humans and the feeding of birds, beasts and other fauna.",The New York Times,Science,Science,"['Cats', 'Birds', 'Dogs', 'Monkeys and Apes', 'Pets', 'Zoos', 'Pet Foods', 'your-feed-science', 'Animal Behavior', 'Archaeology and Anthropology', 'Isotopes']"
I.P.A. Signing Bonuses and Free Subs: Luring Labor as a Beach Economy Booms,2021-05-11,article,News,Restaurants are cutting lunch hours and gas stations are paying signing bonuses as a beach town’s boom serves as a possible preview to the nation.,The New York Times,Business,Business Day,"['United States Economy', 'Coronavirus (2019-nCoV)', 'Shortages', 'Labor and Jobs', 'Hiring and Promotion', 'Wages and Salaries', 'Employee Fringe Benefits', 'Unemployment', 'Unemployment Insurance', 'Foreign Workers', 'Summer (Season)', 'United States Politics and Government']"
‘It’ll Get Better’: Chaplains Play Essential Role for Transit Workers,2021-05-11,article,News,"Metropolitan Transportation Authority chaplains have long provided counseling to workers, a role that is even more important during the pandemic.",The New York Times,Metro,New York,"['Transit Systems', 'Chaplains', 'Quarantine (Life and Culture)']"
"When It Comes to Taxes, Being Tracked Can Be a Good Thing",2021-05-11,article,News,"With remote work more common now, tax apps that track your location have become relevant for professionals who want to work wherever they want to live.",The New York Times,SpecialSections,Business Day,"['Telecommuting', 'Taxation', 'Quarantine (Life and Culture)', 'Mobile Applications', 'Income Tax', 'Business Travel']"
F.B.I. Asking Questions After a Pension Fund Aimed High and Fell Short,2021-05-11,article,News,"The Pennsylvania teachers’ retirement fund put more than half its assets into risky alternative investments. The math didn’t work out, spurring an investigation.",The New York Times,Business,Business Day,"['Pensions and Retirement Plans', 'Teachers and School Employees']"
What Are Puberty Blockers?,2021-05-11,article,News,Recent conservative legislation has targeted a class of drugs used to treat transgender adolescents. But what do these drugs actually do?,The New York Times,Well,Well,"['Hormones', 'Transgender and Transsexuals', 'Teenagers and Adolescence', 'Testosterone', 'Estrogen']"
Heading Home for the Vaccine: One Expat’s Trans-Atlantic Journey,2021-05-11,article,News,"With Europe’s vaccine campaign stymied, the Madrid-based author, along with his husband and children, boarded a plane for the U.S. “The act of taking matters into one’s own hands,” he writes, “can feel daunting.”",The New York Times,Travel,Travel,"['Americans Abroad', 'Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Vaccination and Immunization']"
Diet Companies See Gains as Americans Try to Drop Pandemic Pounds,2021-05-11,article,News,"In recent weeks and months, as people have ventured out more often, business has jumped for companies that sell plans to help lose weight.",The New York Times,Business,Business Day,"['Weight', 'Diet and Nutrition', 'Quarantine (Life and Culture)']"
Is It Covid or the Flu? New Combo Tests Can Find Out.,2021-05-11,article,News,New tests for respiratory illnesses can look for more than 20 pathogens at a time.,The New York Times,Science,Health,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Influenza', 'your-feed-healthcare', 'Laboratories and Scientific Equipment', 'Respiratory Diseases']"
"New Drugs Could Help Treat Obesity. Could They End the Stigma, Too?",2021-05-11,article,News,"The hope is that new treatments will encourage people to think of obesity as a chronic disease, like high blood pressure or diabetes.",The New York Times,Science,Health,"['Obesity', 'Bariatric Surgery', 'Weight', 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Chronic Condition (Health)', 'Research']"
Krysta With a Y Plays Liza With a Z,2021-05-11,article,News,"For Krysta Rodriguez, who stars as Liza Minnelli in the new Netflix series ‘Halston,’ acting and decorating aren’t that far apart.",The New York Times,RealEstate,Real Estate,"['Interior Design and Furnishings', 'Actors and Actresses', 'Content Type: Personal Profile']"
Efforts to Weed Out Extremists in Law Enforcement Meet Resistance,2021-05-11,article,News,"Oregon, California, Minnesota, Tennessee and Washington, D.C., are seeking to give law enforcement agencies more power to exclude officers with ties to extremist groups.",The New York Times,National,U.S.,"['State Legislatures', 'Law and Legislation', 'Right-Wing Extremism and Alt-Right', 'Police', 'Freedom of Speech and Expression', 'Civil Rights and Liberties', 'Storming of the US Capitol (Jan, 2021)']"
"To Vaccinate Younger Teens, States and Cities Look to Schools, Camps, Even Beaches",2021-05-11,article,News,"The F.D.A.’s authorization of Pfizer’s Covid shot for 12- to 15-year-olds is a milestone in battling the coronavirus, but actually getting them vaccinated involves new challenges.",The New York Times,Science,Health,"['Teenagers and Adolescence', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'States (US)', 'Parenting', 'your-feed-healthcare', 'your-feed-science']"
Russia School Shooting Kills 7 Students and 2 Employees,2021-05-11,article,News,"Within hours of the shooting in Kazan, a provincial capital, President Vladimir V. Putin said he had ordered a tightening of Russia’s already restrictive laws on civilian ownership of guns.",The New York Times,Foreign,World,"['School Shootings and Armed Attacks', 'Gun Control', 'Politics and Government']"
Can You Have More Than 150 Friends?,2021-05-11,article,News,"A new study questions that figure, known as Dunbar’s number. The Oxford professor for whom it is named, Robin Dunbar, dismissed the findings as “absolutely bonkers.”",The New York Times,Express,Science,"['Research', 'Friendship', 'Archaeology and Anthropology']"
Biden Administration Approves Nation’s First Major Offshore Wind Farm,2021-05-11,article,News,"The Vineyard Wind project, off the coast of Massachusetts, would generate enough electricity to power 400,000 homes.",The New York Times,Climate,Climate,"['Wind Power', 'Electric Light and Power', 'Global Warming', 'Greenhouse Gas Emissions', 'United States Politics and Government']"
Key Takeaways From China’s Census Results,2021-05-11,article,News,The country is locked in a demographic crisis. But the figures also showed rising education and urbanization levels.,The New York Times,Foreign,World,"['Population', 'Economic Conditions and Trends', 'Politics and Government', 'Census', 'Colleges and Universities', 'Birth Control and Family Planning', 'Women and Girls', ""Women's Rights"", 'Labor and Jobs', 'Birth Rates', 'Elderly', 'In Vitro Fertilization']"
The White House will allow undocumented college students access to emergency pandemic aid.,2021-05-11,article,News,"A new rule coming from the Biden administration will allow “all students” to tap into some $36 billion in emergency stimulus funds flowing to colleges, including direct grants for those most in need.",The New York Times,Washington,U.S.,"['Financial Aid (Education)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Deferred Action for Childhood Arrivals']"
Remember Picnics? Here Are Five Great Items to Make Yours Better.,2021-05-11,article,News,"Now that we’re starting to gather outdoors again, you can grill a better burger and keep the bugs at bay with these useful upgrades.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Picnics', 'Coronavirus Risks and Safety Concerns', 'Quarantine (Life and Culture)', 'Content Type: Service']"
Semiconductor makers and users form a group to push for chip funding.,2021-05-11,article,News,The new coalition comes amid a global semiconductor shortage that has caused disruptions throughout the economy.,The New York Times,Business,Business Day,"['Computer Chips', 'Factories and Manufacturing', 'Automobiles', 'United States Politics and Government', 'Shortages']"
More Than 30 Dead in Gaza and Israel as Fighting Quickly Escalates,2021-05-11,article,News,"Hamas fires rockets at Israeli cities. Israel hits Gaza with airstrikes. Civilians suffer the most casualties, but leaders on each side may reap political benefits.",The New York Times,Foreign,World,"['Palestinians', 'Defense and Military Forces', 'Civilian Casualties', 'Deaths (Fatalities)', 'Demonstrations, Protests and Riots', 'Politics and Government', 'War and Armed Conflicts']"
L Brands Plans to Spin Off Victoria’s Secret,2021-05-11,article,News,The move came after takeover bids for the retailer were lower than expectations for a separate listing.,The New York Times,Business,Business Day,"['Mergers, Acquisitions and Divestitures', 'Tax Evasion']"
Here are some ideas on how to catch up on retirement savings after the pandemic.,2021-05-11,article,News,,The New York Times,Business,Business Day,[]
L Brands will spin off Victoria’s Secret instead of trying to sell it.,2021-05-11,article,News,"The retailer decided to split itself into two publicly listed companies, Victoria’s Secret and Bath & Body Works, in a deal that is expected to close in August.",The New York Times,Business,Business Day,"['Shopping and Retail', 'Mergers, Acquisitions and Divestitures']"
"In a Firm Voice, Queen Opens U.K. Parliament",2021-05-11,article,News,The government plans laid out in the Queen’s Speech suggest that Prime Minister Boris Johnson intends to make full use of favorable political conditions.,The New York Times,Foreign,World,"['Legislatures and Parliaments', 'Politics and Government', 'Speeches and Statements']"
"A key Senate panel deadlocked on Democrats’ election overhaul, signaling a murky path ahead.",2021-05-11,article,News,The tie vote in the Rules Committee set up a showdown over the landmark voting rights expansion on the Senate floor in the months ahead. Republicans have vowed to stop it.,The New York Times,Washington,U.S.,['Voter Registration and Requirements']
"Glenn Youngkin, a wealthy businessman, wins the Republican nomination for governor of Virginia.",2021-05-11,article,News,,The New York Times,Washington,U.S.,[]
Recent Commercial Real Estate Transactions,2021-05-11,article,News,Recent commercial real estate transactions in New York.,The New York Times,Business,Business Day,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']"
"Second Life for Shipping Containers: Selling Bao, Gyros and Baked Goods",2021-05-11,article,News,"The brightly colored steel boxes are being repurposed by developers in an effort to liven up bars, cafes and restaurants inside food halls.",The New York Times,Business,Business Day,"['Food', 'Area Planning and Renewal', 'Quarantine (Life and Culture)', 'ARCHITECTURE', 'Real Estate (Commercial)']"
Gas Pipeline Hack Leads to Panic Buying in the Southeast,2021-05-11,article,News,"The national average for a gallon of regular gasoline rose 2 cents on Tuesday, and some airlines began to take small measures in response to the shutdown.",The New York Times,Business,Business Day,"['Pipelines', 'Oil (Petroleum) and Gasoline', 'AIRLINES AND AIRPLANES', 'Cyberattacks and Hackers', 'Prices (Fares, Fees and Rates)', 'Shutdowns (Institutional)', 'Shortages']"
A Glass Bridge. Gale-Force Winds. A Moment of Terror High in the Air.,2021-05-11,article,News,"Gusts blew out parts of a glass bridge’s flooring in northeast China, trapping a man and raising questions about the safety of similar hair-raising tourist attractions in the country.",The New York Times,Foreign,World,"['Accidents and Safety', 'Bridges and Tunnels', 'Glass', 'Rescues']"
The Biden administration approves the nation’s first major offshore wind farm.,2021-05-11,article,News,,The New York Times,Washington,U.S.,[]
"Washington Post Names A.P. Editor, Sally Buzbee, as Its Top Editor",2021-05-11,article,News,"After more than three decades at a respected news service, Ms. Buzbee becomes the successor to the star editor Martin Baron.",The New York Times,Business,Business Day,"['News and News Media', 'Newspapers', 'Appointments and Executive Changes']"
"For Clean Energy, Buy American or Buy It Quick and Cheap?",2021-05-11,article,News,President Biden says slowing climate change will create jobs. Tension between unions and environmentalists shows it’s not so simple.,The New York Times,Business,Business Day,"['Wind Power', 'Labor and Jobs', 'Alternative and Renewable Energy', 'Factories and Manufacturing', 'Law and Legislation', 'International Trade and World Market', 'Windmills', 'Organized Labor', 'Global Warming', 'Environment', 'Protectionism (Trade)', 'United States Politics and Government']"
Hindu Sect Is Accused of Using Forced Labor to Build N.J. Temple,2021-05-11,article,News,"Federal agents descended on the massive temple in Robbinsville, N.J., as a lawsuit charged that low-caste men had been lured from India to work for about $1 an hour.",The New York Times,Metro,New York,"['Hinduism', 'Temples (Religious)', 'Forced Labor', 'Workplace Hazards and Violations', 'Building (Construction)', 'Suits and Litigation (Civil)', 'Immigration and Emigration', 'Foreign Workers', 'Indian-Americans', 'Labor and Jobs', 'Wages and Salaries']"
‘Staggering’ Legal Fees in Boy Scouts Bankruptcy Case,2021-05-11,article,News,"As the Boy Scouts of America goes through a contentious bankruptcy, dozens of lawyers are working on the case. Many are charging more than $1,000 an hour.",The New York Times,National,U.S.,"['Suits and Litigation (Civil)', 'Bankruptcies', 'Child Abuse and Neglect', 'Sex Crimes', 'Legal Profession', 'Prices (Fares, Fees and Rates)']"
‘Selling the Family Jewels’: A James Joyce Landmark Is Set to Become a Hostel,2021-05-11,article,News,"A planned overhaul of the Dublin home that was the setting for the writer’s short story “The Dead” was opposed by writers, artists, academics and heritage groups.",The New York Times,Foreign,World,"['Historic Buildings and Sites', 'Writing and Writers']"
"Jobless Benefits Don’t Make People ‘Lazy,’ Nobel Laureate Esther Duflo Says",2021-05-11,article,News,"The desire to do meaningful work, and be respected for it, is more dominant than financial incentives, says Dr. Duflo, an M.I.T. economist.",The New York Times,Gender,U.S.,"['Economics (Theory and Philosophy)', 'Women and Girls']"
Why Is New TV So Much Like Cable?,2021-05-11,article,News,The standard business practices developing around streaming entertainment are rotten and need to change.,The New York Times,Business,Technology,"['Television', 'Mobile Applications', 'Video Recordings, Downloads and Streaming']"
Hearst sells Marie Claire to a British publisher.,2021-05-11,article,News,Marie Claire U.S. had been part of Hearst since 1994 in a joint venture with French company Marie Claire Album.,The New York Times,Business,Business Day,"['Mergers, Acquisitions and Divestitures', 'Magazines', 'Fashion and Apparel']"
How the Golden Globes Went From Laughingstock to Power Player,2021-05-11,article,News,The group that was once assailed by the F.C.C. steadily gained influence in Hollywood over the years until scrutiny of its practices and lack of diversity led NBC to say it would not air its show in 2022.,The New York Times,Business,Business Day,"['Movies', 'Golden Globes (Awards)']"
Covid Desperation Is Spreading Across India,2021-05-11,article,News,"Infections, deaths and breakdowns that began in big cities a few weeks ago are rapidly advancing into rural areas, unleashing deep fear in places with little medical safety net.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Oxygen', 'Hospitals', 'Shortages', 'Deaths (Fatalities)', 'Cremation', 'Politics and Government', 'Vaccination and Immunization']"
‘Bro I Robbed Everyone’: 3 N.Y.P.D. Officers Charged in Bribe Scheme,2021-05-11,article,News,"The officers, one of them retired, funneled work to a tow truck company for kickbacks and sold car crash victims’ personal information, prosecutors say.",The New York Times,Metro,New York,"['Police Brutality, Misconduct and Shootings', 'Bribery and Kickbacks', 'Drug Abuse and Traffic']"
Novavax Reports More Delays for Its Covid-19 Vaccine,2021-05-11,article,News,"“I don’t see a lot going well for them at this point,” said one analyst.",The New York Times,Science,Health,"['Clinical Trials', 'Vaccination and Immunization', 'Drugs (Pharmaceuticals)', 'Coronavirus (2019-nCoV)']"
One of the World’s Longest-Running Experiments Sends Up Sprouts,2021-05-11,article,News,"After lying dormant in buried bottles for 142 years, 11 seeds germinated on the Michigan State University campus after scientists planted them.",The New York Times,Science,Science,"['Seeds', 'Conservation of Resources', 'Gardens and Gardening', 'Flowers and Plants', 'Agriculture and Farming', 'Research', 'your-feed-science']"
Efforts to weed out extremists in law enforcement face resistance.,2021-05-11,article,News,,The New York Times,Washington,U.S.,[]
"Atlanta Spa Shootings Were Hate Crimes, Prosecutor Says",2021-05-11,article,News,"The district attorney in Fulton County will seek the death penalty against the suspect in the shootings, saying he targeted some victims because they were of Asian descent.",The New York Times,National,U.S.,"['Atlanta Spa Shootings (2021)', 'Hate Crimes', 'Asian-Americans', 'Mass Shootings', 'Capital Punishment']"
"Uber and Lyft will provide free rides to vaccination sites until July 4, Biden says.",2021-05-11,article,News,The agreement is one of several new measures the White House hopes will help the nation reach 160 million fully vaccinated adults by the holiday.,The New York Times,Washington,U.S.,"['internal-essential', 'Vaccination and Immunization', 'Governors (US)', 'Car Services and Livery Cabs', 'Coronavirus (2019-nCoV)', 'Independence Day (US) (July 4)']"
"In Rebuke to N.R.A., Federal Judge Dismisses Bankruptcy Case",2021-05-11,article,News,"The N.R.A. filed for bankruptcy this year as it sought to end run regulatory action in New York, but a judge rejected the strategy.",The New York Times,Investigative,U.S.,"['Bankruptcies', 'Gun Control', 'Attorneys General', 'Firearms', 'Decisions and Verdicts']"
"It’s a Home in Brooklyn. What Could It Cost? $100,000?",2021-05-11,article,News,"Shaun Donovan and Raymond J. McGuire, candidates for mayor of New York, were way, way off when asked to estimate the median home price in the borough.",The New York Times,Metro,New York,"['Real Estate and Housing (Residential)', 'Elections, Mayors', 'Affordable Housing', 'Prices (Fares, Fees and Rates)', 'Politics and Government']"
These Three Feminists Are Changing Argentina From the Inside,2021-05-11,article,News,"Paying women for unpaid work at home. Delivering food to transgender people. Building day care centers. Bit by bit, these women, appointed by the president to high-ranking positions, are restructuring society.",The New York Times,Gender,World,"['Women and Girls', ""Women's Rights"", 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Gender']"
Trump’s acting attorney general to affirm there was no evidence of widespread voter fraud in 2020.,2021-05-11,article,News,"Jeffrey A. Rosen, who served for the final month Trump was in office, is scheduled to testify on Wednesday about the Jan. 6 attack on the Capitol.",The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'Voter Fraud (Election Fraud)', 'Storming of the US Capitol (Jan, 2021)']"
Hispanic Democrats run ads targeting four House Republicans over their Jan. 6 votes.,2021-05-11,article,News,The advertisements from the Congressional Hispanic Caucus focus on Republican members who represent heavily Latino districts and won close elections last year.,The New York Times,Washington,U.S.,"['Elections, House of Representatives', 'United States Politics and Government', 'Hispanic-Americans', 'Storming of the US Capitol (Jan, 2021)']"
Coronavirus Briefing: What Happened Today,2021-05-11,article,News,The push to vaccinate teens.,The New York Times,NYTNow,U.S.,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Clinical Trials', 'Children and Childhood', 'Education (K-12)']"
Homeland Security announces new efforts to combat violent extremism in the U.S.,2021-05-11,article,News,"The department said the moves were part of a strategy to “comprehensively combat domestic violent extremism, including violent white supremacy.”",The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Terrorism']"
A Black Colonel Takes Command of a Key Marine Corps Brigade,2021-05-11,article,News,"The assignment gives Col. Anthony Henderson, whose promotion to brigadier general takes effect in July, further opportunity for advancement in a service that has had few African-American leaders.",The New York Times,Washington,U.S.,"['Black People', 'Blacks', 'United States Defense and Military Forces', 'United States Politics and Government']"
A Financial Firm’s Collapse Reverberates as Its Founder Answers Questions,2021-05-11,article,News,Lex Greensill’s company attracted attention in high levels of British government until it failed. Lawmakers are leading an inquiry.,The New York Times,Business,Business Day,"['Credit and Debt', 'Politics and Government', 'Banking and Financial Institutions', 'Bankruptcies', 'Lobbying and Lobbyists']"
White House Says Undocumented Students Can Receive Pandemic Aid,2021-05-11,article,News,"The rule reverses a Trump-era policy that barred the students from obtaining emergency aid to cover food, housing and school supplies.",The New York Times,Washington,U.S.,"['Illegal Immigration', 'Colleges and Universities', 'Deferred Action for Childhood Arrivals', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'American Rescue Plan (2021)', 'Federal Aid (US)', 'United States Economy', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']"
Arizona G.O.P. Passes Law to Limit Distribution of Mail Ballots,2021-05-11,article,News,"The new law, signed by Gov. Doug Ducey, will remove people from a widely popular early voting list if they do not cast a ballot at least once every two years.",The New York Times,Politics,U.S.,"['Voter Registration and Requirements', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'Presidential Election of 2020', 'Law and Legislation', 'Black People', 'Blacks', 'United States Politics and Government', 'State Legislatures', 'Hispanic-Americans']"
Do Democrats Have a Realistic Path Forward on Their Voting Bills?,2021-05-11,article,News,"As Republicans across the country restrict voting and federal legislation stalls in Congress, the left’s eyes are on Joe Manchin.",The New York Times,Politics,U.S.,"['Voting and Voters', 'United States Politics and Government', 'Voter Registration and Requirements']"
"Cheney Embraces Her Downfall, Warning G.O.P. of Trump in a Fiery Speech",2021-05-11,article,News,"“I will not sit back and watch in silence while others lead our party down a path that abandons the rule of law,” Representative Liz Cheney said on the eve of a vote to remove her from House Republican leadership.",The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Conservatism (US Politics)', 'Rumors and Misinformation']"
"In Virginia, a Fight Over the Suburbs in the Governor’s Race",2021-05-11,article,News,"Glenn Youngkin, a first-time candidate with vast wealth, will deliver a pro-business message intended to win over suburban voters. Democrats plan to portray him as a Trump devotee.",The New York Times,Politics,U.S.,"['Elections, Governors', 'Politics and Government', 'Primaries and Caucuses', 'Suburbs', 'Voting and Voters']"
C.D.C. Chief Defends Pandemic Guidance as Impatience Mounts,2021-05-11,article,News,"At a Senate hearing on the federal government’s pandemic response, Republicans criticized the government’s guidance for cruise ships, fishermen, summer camps and outdoor mask wearing.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Disease Rates', 'Masks', 'Vaccination and Immunization', 'United States Politics and Government']"
Why a Lifelong Republican Views Arizona’s Recount as Wrong,2021-05-11,article,News,"Bill Gates, an election supervisor in Maricopa County, says the audit of votes in his state is based on the lie of election fraud, and is “tearing at the foundations of our democracy.”",The New York Times,Politics,U.S.,"['Politics and Government', 'Presidential Election of 2020', 'Rumors and Misinformation', 'Voter Fraud (Election Fraud)', 'United States Politics and Government']"
"Over 100 Republicans, including former officials, threaten to split from the G.O.P.",2021-05-11,article,News,"Miles Taylor, a former Trump-era Homeland Security official who anonymously wrote a book condemning the Trump administration, is an organizer of the effort.",The New York Times,Washington,U.S.,"['Third-Party Politics (US)', 'United States Politics and Government']"
"Once Deal Makers, Biden and McConnell Are Miles Apart",2021-05-11,article,News,Their longstanding relationship has so far yielded no trace of compromise. Now Senator Mitch McConnell says he is focused on stopping President Biden’s agenda in its tracks.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'American Jobs Plan (2021)', 'Infrastructure (Public Works)']"
Violence in Israel Challenges Biden’s ‘Stand Back’ Approach,2021-05-11,article,News,The president came to office seeing little opportunity to resolve the Israeli-Palestinian conflict. He may now be forced to get more involved.,The New York Times,Washington,U.S.,"['Peace Process', 'War and Armed Conflicts', 'Palestinians', 'United States International Relations', 'United States Politics and Government', 'Diplomatic Service, Embassies and Consulates']"
